,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,Code,HDI
3150,Fiji,2009,male,25-34 years,5,71729,6.97,"2,870,624,636",3765,Generation X,FJI,0.707
3151,Fiji,2009,male,55-74 years,3,43403,6.91,"2,870,624,636",3765,Silent,FJI,0.707
3152,Fiji,2009,female,25-34 years,3,68110,4.4,"2,870,624,636",3765,Generation X,FJI,0.707
3153,Fiji,2009,male,15-24 years,3,80908,3.71,"2,870,624,636",3765,Millenials,FJI,0.707
3154,Fiji,2009,female,15-24 years,2,76305,2.62,"2,870,624,636",3765,Millenials,FJI,0.707
3155,Fiji,2009,female,55-74 years,1,44642,2.24,"2,870,624,636",3765,Silent,FJI,0.707
3156,Fiji,2009,female,35-54 years,0,101209,0,"2,870,624,636",3765,Boomers,FJI,0.707
3157,Fiji,2009,female,5-14 years,0,77600,0,"2,870,624,636",3765,Generation Z,FJI,0.707
3158,Fiji,2009,male,5-14 years,0,83083,0,"2,870,624,636",3765,Generation Z,FJI,0.707
3159,Fiji,2009,male,75+ years,0,4522,0,"2,870,624,636",3765,Silent,FJI,0.707
3160,Fiji,2011,male,75+ years,3,4903,61.19,"3,774,530,616",4862,Silent,FJI,0.717
3161,Fiji,2011,male,25-34 years,10,73871,13.54,"3,774,530,616",4862,Millenials,FJI,0.717
3162,Fiji,2011,male,35-54 years,10,106561,9.38,"3,774,530,616",4862,Generation X,FJI,0.717
3163,Fiji,2011,male,55-74 years,3,46624,6.43,"3,774,530,616",4862,Boomers,FJI,0.717
3164,Fiji,2011,male,15-24 years,4,80648,4.96,"3,774,530,616",4862,Millenials,FJI,0.717
3165,Fiji,2011,female,55-74 years,2,48171,4.15,"3,774,530,616",4862,Boomers,FJI,0.717
3166,Fiji,2011,female,15-24 years,3,76080,3.94,"3,774,530,616",4862,Millenials,FJI,0.717
3167,Fiji,2011,female,35-54 years,2,102547,1.95,"3,774,530,616",4862,Generation X,FJI,0.717
3168,Fiji,2011,female,25-34 years,1,70077,1.43,"3,774,530,616",4862,Millenials,FJI,0.717
3169,Fiji,2011,female,5-14 years,0,77394,0,"3,774,530,616",4862,Generation Z,FJI,0.717
3170,Fiji,2011,female,75+ years,0,6455,0,"3,774,530,616",4862,Silent,FJI,0.717
3171,Fiji,2011,male,5-14 years,0,82994,0,"3,774,530,616",4862,Generation Z,FJI,0.717
3172,Fiji,2012,male,75+ years,2,5168,38.7,"3,972,012,571",5073,Silent,FJI,0.719
3173,Fiji,2012,female,75+ years,1,6862,14.57,"3,972,012,571",5073,Silent,FJI,0.719
3174,Fiji,2012,male,15-24 years,7,80061,8.74,"3,972,012,571",5073,Millenials,FJI,0.719
3175,Fiji,2012,male,25-34 years,5,74059,6.75,"3,972,012,571",5073,Millenials,FJI,0.719
3176,Fiji,2012,male,35-54 years,6,107270,5.59,"3,972,012,571",5073,Generation X,FJI,0.719
3177,Fiji,2012,female,15-24 years,4,75501,5.3,"3,972,012,571",5073,Millenials,FJI,0.719
3178,Fiji,2012,male,55-74 years,2,48382,4.13,"3,972,012,571",5073,Boomers,FJI,0.719
3179,Fiji,2012,female,55-74 years,2,50218,3.98,"3,972,012,571",5073,Boomers,FJI,0.719
3180,Fiji,2012,female,25-34 years,2,70215,2.85,"3,972,012,571",5073,Millenials,FJI,0.719
3181,Fiji,2012,female,35-54 years,1,103358,0.97,"3,972,012,571",5073,Generation X,FJI,0.719
3182,Fiji,2012,female,5-14 years,0,78081,0,"3,972,012,571",5073,Generation Z,FJI,0.719
3183,Fiji,2012,male,5-14 years,0,83764,0,"3,972,012,571",5073,Generation Z,FJI,0.719
3184,Finland,2005,male,75+ years,64,129632,49.37,"204,436,015,421",41202,Silent,FIN,0.895
3185,Finland,2005,male,35-54 years,299,761907,39.24,"204,436,015,421",41202,Boomers,FIN,0.895
3186,Finland,2005,male,55-74 years,194,550032,35.27,"204,436,015,421",41202,Silent,FIN,0.895
3187,Finland,2005,male,25-34 years,99,326851,30.29,"204,436,015,421",41202,Generation X,FIN,0.895
3188,Finland,2005,male,15-24 years,68,333948,20.36,"204,436,015,421",41202,Millenials,FIN,0.895
3189,Finland,2005,female,35-54 years,109,745397,14.62,"204,436,015,421",41202,Boomers,FIN,0.895
3190,Finland,2005,female,55-74 years,74,599482,12.34,"204,436,015,421",41202,Silent,FIN,0.895
3191,Finland,2005,female,15-24 years,33,319226,10.34,"204,436,015,421",41202,Millenials,FIN,0.895
3192,Finland,2005,female,25-34 years,32,311835,10.26,"204,436,015,421",41202,Generation X,FIN,0.895
3193,Finland,2005,female,75+ years,20,257062,7.78,"204,436,015,421",41202,Silent,FIN,0.895
3194,Finland,2005,female,5-14 years,2,307005,0.65,"204,436,015,421",41202,Millenials,FIN,0.895
3195,Finland,2005,male,5-14 years,0,319407,0,"204,436,015,421",41202,Millenials,FIN,0.895
3196,Finland,2006,male,35-54 years,310,752178,41.21,"216,552,502,823",43487,Boomers,FIN,0.899
3197,Finland,2006,male,55-74 years,225,564074,39.89,"216,552,502,823",43487,Silent,FIN,0.899
3198,Finland,2006,male,25-34 years,113,329601,34.28,"216,552,502,823",43487,Generation X,FIN,0.899
3199,Finland,2006,male,75+ years,44,135396,32.5,"216,552,502,823",43487,Silent,FIN,0.899
3200,Finland,2006,male,15-24 years,108,335416,32.2,"216,552,502,823",43487,Millenials,FIN,0.899
3201,Finland,2006,female,35-54 years,104,736648,14.12,"216,552,502,823",43487,Boomers,FIN,0.899
3202,Finland,2006,female,55-74 years,78,611527,12.75,"216,552,502,823",43487,Silent,FIN,0.899
3203,Finland,2006,female,25-34 years,33,313759,10.52,"216,552,502,823",43487,Generation X,FIN,0.899
3204,Finland,2006,female,75+ years,24,262936,9.13,"216,552,502,823",43487,Silent,FIN,0.899
3205,Finland,2006,female,15-24 years,19,320699,5.92,"216,552,502,823",43487,Millenials,FIN,0.899
3206,Finland,2006,male,5-14 years,3,315017,0.95,"216,552,502,823",43487,Millenials,FIN,0.899
3207,Finland,2006,female,5-14 years,1,302489,0.33,"216,552,502,823",43487,Millenials,FIN,0.899
3208,Finland,2007,male,75+ years,58,140553,41.27,"255,384,615,385",51089,Silent,FIN,0.901
3209,Finland,2007,male,35-54 years,297,742406,40.01,"255,384,615,385",51089,Boomers,FIN,0.901
3210,Finland,2007,male,55-74 years,203,577963,35.12,"255,384,615,385",51089,Silent,FIN,0.901
3211,Finland,2007,male,25-34 years,101,334628,30.18,"255,384,615,385",51089,Generation X,FIN,0.901
3212,Finland,2007,male,15-24 years,89,336401,26.46,"255,384,615,385",51089,Millenials,FIN,0.901
3213,Finland,2007,female,55-74 years,83,624243,13.3,"255,384,615,385",51089,Silent,FIN,0.901
3214,Finland,2007,female,35-54 years,89,727224,12.24,"255,384,615,385",51089,Boomers,FIN,0.901
3215,Finland,2007,female,15-24 years,31,321868,9.63,"255,384,615,385",51089,Millenials,FIN,0.901
3216,Finland,2007,female,25-34 years,24,317967,7.55,"255,384,615,385",51089,Generation X,FIN,0.901
3217,Finland,2007,female,75+ years,17,267590,6.35,"255,384,615,385",51089,Silent,FIN,0.901
3218,Finland,2007,male,5-14 years,3,310283,0.97,"255,384,615,385",51089,Generation Z,FIN,0.901
3219,Finland,2007,female,5-14 years,0,297727,0,"255,384,615,385",51089,Generation Z,FIN,0.901
3220,Finland,2008,male,35-54 years,331,732583,45.18,"283,742,493,042",56521,Boomers,FIN,0.904
3221,Finland,2008,male,55-74 years,225,592016,38.01,"283,742,493,042",56521,Silent,FIN,0.904
3222,Finland,2008,male,25-34 years,116,342053,33.91,"283,742,493,042",56521,Generation X,FIN,0.904
3223,Finland,2008,male,75+ years,46,145022,31.72,"283,742,493,042",56521,Silent,FIN,0.904
3224,Finland,2008,male,15-24 years,81,336624,24.06,"283,742,493,042",56521,Millenials,FIN,0.904
3225,Finland,2008,female,35-54 years,91,716879,12.69,"283,742,493,042",56521,Boomers,FIN,0.904
3226,Finland,2008,female,55-74 years,68,637681,10.66,"283,742,493,042",56521,Silent,FIN,0.904
3227,Finland,2008,female,25-34 years,32,324511,9.86,"283,742,493,042",56521,Generation X,FIN,0.904
3228,Finland,2008,female,15-24 years,26,322278,8.07,"283,742,493,042",56521,Millenials,FIN,0.904
3229,Finland,2008,female,75+ years,13,270887,4.8,"283,742,493,042",56521,Silent,FIN,0.904
3230,Finland,2008,female,5-14 years,2,293500,0.68,"283,742,493,042",56521,Generation Z,FIN,0.904
3231,Finland,2008,male,5-14 years,2,306062,0.65,"283,742,493,042",56521,Generation Z,FIN,0.904
3232,Finland,2009,male,35-54 years,293,724700,40.43,"251,499,027,508",49878,Boomers,FIN,0.899
3233,Finland,2009,male,75+ years,57,149329,38.17,"251,499,027,508",49878,Silent,FIN,0.899
3234,Finland,2009,male,25-34 years,121,348421,34.73,"251,499,027,508",49878,Generation X,FIN,0.899
3235,Finland,2009,male,55-74 years,201,604904,33.23,"251,499,027,508",49878,Silent,FIN,0.899
3236,Finland,2009,male,15-24 years,89,336510,26.45,"251,499,027,508",49878,Millenials,FIN,0.899
3237,Finland,2009,female,35-54 years,100,708103,14.12,"251,499,027,508",49878,Boomers,FIN,0.899
3238,Finland,2009,female,55-74 years,84,650862,12.91,"251,499,027,508",49878,Silent,FIN,0.899
3239,Finland,2009,female,25-34 years,40,330127,12.12,"251,499,027,508",49878,Generation X,FIN,0.899
3240,Finland,2009,female,15-24 years,28,322353,8.69,"251,499,027,508",49878,Millenials,FIN,0.899
3241,Finland,2009,female,75+ years,20,273822,7.3,"251,499,027,508",49878,Silent,FIN,0.899
3242,Finland,2009,female,5-14 years,1,290188,0.34,"251,499,027,508",49878,Generation Z,FIN,0.899
3243,Finland,2009,male,5-14 years,0,302997,0,"251,499,027,508",49878,Generation Z,FIN,0.899
3244,Finland,2010,male,25-34 years,119,351262,33.88,"247,799,815,768",48939,Generation X,FIN,0.903
3245,Finland,2010,male,75+ years,52,153947,33.78,"247,799,815,768",48939,Silent,FIN,0.903
3246,Finland,2010,male,35-54 years,241,719196,33.51,"247,799,815,768",48939,Generation X,FIN,0.903
3247,Finland,2010,male,55-74 years,200,616801,32.43,"247,799,815,768",48939,Silent,FIN,0.903
3248,Finland,2010,male,15-24 years,105,336807,31.18,"247,799,815,768",48939,Millenials,FIN,0.903
3249,Finland,2010,female,25-34 years,37,332711,11.12,"247,799,815,768",48939,Generation X,FIN,0.903
3250,Finland,2010,female,35-54 years,77,701523,10.98,"247,799,815,768",48939,Generation X,FIN,0.903
3251,Finland,2010,female,55-74 years,69,663064,10.41,"247,799,815,768",48939,Silent,FIN,0.903
3252,Finland,2010,female,15-24 years,30,322681,9.3,"247,799,815,768",48939,Millenials,FIN,0.903
3253,Finland,2010,female,75+ years,23,277369,8.29,"247,799,815,768",48939,Silent,FIN,0.903
3254,Finland,2010,male,5-14 years,1,300513,0.33,"247,799,815,768",48939,Generation Z,FIN,0.903
3255,Finland,2010,female,5-14 years,0,287620,0,"247,799,815,768",48939,Generation Z,FIN,0.903
3256,Finland,2011,male,75+ years,64,158719,40.32,"273,674,236,773",53809,Silent,FIN,0.907
3257,Finland,2011,male,35-54 years,259,715014,36.22,"273,674,236,773",53809,Generation X,FIN,0.907
3258,Finland,2011,male,55-74 years,191,628483,30.39,"273,674,236,773",53809,Boomers,FIN,0.907
3259,Finland,2011,male,25-34 years,105,352092,29.82,"273,674,236,773",53809,Millenials,FIN,0.907
3260,Finland,2011,male,15-24 years,89,337265,26.39,"273,674,236,773",53809,Millenials,FIN,0.907
3261,Finland,2011,female,55-74 years,73,674645,10.82,"273,674,236,773",53809,Boomers,FIN,0.907
3262,Finland,2011,female,35-54 years,67,696397,9.62,"273,674,236,773",53809,Generation X,FIN,0.907
3263,Finland,2011,female,15-24 years,27,322992,8.36,"273,674,236,773",53809,Millenials,FIN,0.907
3264,Finland,2011,female,25-34 years,26,333422,7.8,"273,674,236,773",53809,Millenials,FIN,0.907
3265,Finland,2011,female,75+ years,9,280924,3.2,"273,674,236,773",53809,Silent,FIN,0.907
3266,Finland,2011,male,5-14 years,2,299347,0.67,"273,674,236,773",53809,Generation Z,FIN,0.907
3267,Finland,2011,female,5-14 years,0,286685,0,"273,674,236,773",53809,Generation Z,FIN,0.907
3268,Finland,2012,male,35-54 years,235,711920,33.01,"256,706,466,091",50232,Generation X,FIN,0.908
3269,Finland,2012,male,55-74 years,195,639345,30.5,"256,706,466,091",50232,Boomers,FIN,0.908
3270,Finland,2012,male,75+ years,49,163645,29.94,"256,706,466,091",50232,Silent,FIN,0.908
3271,Finland,2012,male,25-34 years,91,352467,25.82,"256,706,466,091",50232,Millenials,FIN,0.908
3272,Finland,2012,male,15-24 years,85,337342,25.2,"256,706,466,091",50232,Millenials,FIN,0.908
3273,Finland,2012,female,55-74 years,87,685183,12.7,"256,706,466,091",50232,Boomers,FIN,0.908
3274,Finland,2012,female,15-24 years,32,323218,9.9,"256,706,466,091",50232,Millenials,FIN,0.908
3275,Finland,2012,female,35-54 years,65,692612,9.38,"256,706,466,091",50232,Generation X,FIN,0.908
3276,Finland,2012,female,25-34 years,27,333404,8.1,"256,706,466,091",50232,Millenials,FIN,0.908
3277,Finland,2012,female,75+ years,7,284657,2.46,"256,706,466,091",50232,Silent,FIN,0.908
3278,Finland,2012,female,5-14 years,0,286874,0,"256,706,466,091",50232,Generation Z,FIN,0.908
3279,Finland,2012,male,5-14 years,0,299783,0,"256,706,466,091",50232,Generation Z,FIN,0.908
3280,Finland,2013,male,25-34 years,131,353828,37.02,"269,980,111,643",52572,Millenials,FIN,0.912
3281,Finland,2013,male,55-74 years,216,647538,33.36,"269,980,111,643",52572,Boomers,FIN,0.912
3282,Finland,2013,male,75+ years,56,169485,33.04,"269,980,111,643",52572,Silent,FIN,0.912
3283,Finland,2013,male,35-54 years,194,710389,27.31,"269,980,111,643",52572,Generation X,FIN,0.912
3284,Finland,2013,male,15-24 years,68,335688,20.26,"269,980,111,643",52572,Millenials,FIN,0.912
3285,Finland,2013,female,35-54 years,72,690084,10.43,"269,980,111,643",52572,Generation X,FIN,0.912
3286,Finland,2013,female,55-74 years,69,693297,9.95,"269,980,111,643",52572,Boomers,FIN,0.912
3287,Finland,2013,female,15-24 years,31,321757,9.63,"269,980,111,643",52572,Millenials,FIN,0.912
3288,Finland,2013,female,25-34 years,31,334557,9.27,"269,980,111,643",52572,Millenials,FIN,0.912
3289,Finland,2013,female,75+ years,17,289147,5.88,"269,980,111,643",52572,Silent,FIN,0.912
3290,Finland,2013,female,5-14 years,1,288186,0.35,"269,980,111,643",52572,Generation Z,FIN,0.912
3291,Finland,2013,male,5-14 years,1,301477,0.33,"269,980,111,643",52572,Generation Z,FIN,0.912
3292,Finland,2014,male,75+ years,61,175827,34.69,"272,609,288,690",52832,Silent,FIN,0.914
3293,Finland,2014,male,25-34 years,110,356059,30.89,"272,609,288,690",52832,Millenials,FIN,0.914
3294,Finland,2014,male,35-54 years,207,708947,29.2,"272,609,288,690",52832,Generation X,FIN,0.914
3295,Finland,2014,male,55-74 years,157,654576,23.98,"272,609,288,690",52832,Boomers,FIN,0.914
3296,Finland,2014,male,15-24 years,63,332717,18.94,"272,609,288,690",52832,Millenials,FIN,0.914
3297,Finland,2014,female,25-34 years,37,336774,10.99,"272,609,288,690",52832,Millenials,FIN,0.914
3298,Finland,2014,female,35-54 years,60,687641,8.73,"272,609,288,690",52832,Generation X,FIN,0.914
3299,Finland,2014,female,55-74 years,59,700011,8.43,"272,609,288,690",52832,Boomers,FIN,0.914
3300,Finland,2014,female,15-24 years,22,318826,6.9,"272,609,288,690",52832,Millenials,FIN,0.914
3301,Finland,2014,female,75+ years,11,294322,3.74,"272,609,288,690",52832,Silent,FIN,0.914
3302,Finland,2014,female,5-14 years,1,290448,0.34,"272,609,288,690",52832,Generation Z,FIN,0.914
3303,Finland,2014,male,5-14 years,1,303796,0.33,"272,609,288,690",52832,Generation Z,FIN,0.914
3304,Finland,2015,male,75+ years,53,178936,29.62,"232,464,833,066",44862,Silent,FIN,0.915
3305,Finland,2015,male,35-54 years,190,704220,26.98,"232,464,833,066",44862,Generation X,FIN,0.915
3306,Finland,2015,male,25-34 years,92,357334,25.75,"232,464,833,066",44862,Millenials,FIN,0.915
3307,Finland,2015,male,55-74 years,159,665885,23.88,"232,464,833,066",44862,Boomers,FIN,0.915
3308,Finland,2015,male,15-24 years,59,332082,17.77,"232,464,833,066",44862,Millenials,FIN,0.915
3309,Finland,2015,female,25-34 years,30,337446,8.89,"232,464,833,066",44862,Millenials,FIN,0.915
3310,Finland,2015,female,35-54 years,55,682671,8.06,"232,464,833,066",44862,Generation X,FIN,0.915
3311,Finland,2015,female,55-74 years,55,711135,7.73,"232,464,833,066",44862,Boomers,FIN,0.915
3312,Finland,2015,female,75+ years,21,295795,7.1,"232,464,833,066",44862,Silent,FIN,0.915
3313,Finland,2015,female,15-24 years,12,317937,3.77,"232,464,833,066",44862,Millenials,FIN,0.915
3314,Finland,2015,male,5-14 years,5,305748,1.64,"232,464,833,066",44862,Generation Z,FIN,0.915
3315,Finland,2015,female,5-14 years,0,292608,0,"232,464,833,066",44862,Generation Z,FIN,0.915
3316,France,2005,male,75+ years,1325,1808791,73.25,"2,196,126,103,718",38420,Silent,FRA,0.869
3317,France,2005,male,35-54 years,3193,8428642,37.88,"2,196,126,103,718",38420,Boomers,FRA,0.869
3318,France,2005,male,55-74 years,1905,5611154,33.95,"2,196,126,103,718",38420,Silent,FRA,0.869
3319,France,2005,male,25-34 years,946,4047608,23.37,"2,196,126,103,718",38420,Generation X,FRA,0.869
3320,France,2005,female,75+ years,474,3160051,15,"2,196,126,103,718",38420,Silent,FRA,0.869
3321,France,2005,female,55-74 years,875,6158540,14.21,"2,196,126,103,718",38420,Silent,FRA,0.869
3322,France,2005,female,35-54 years,1159,8661387,13.38,"2,196,126,103,718",38420,Boomers,FRA,0.869
3323,France,2005,male,15-24 years,439,3992606,11,"2,196,126,103,718",38420,Millenials,FRA,0.869
3324,France,2005,female,25-34 years,240,4015093,5.98,"2,196,126,103,718",38420,Generation X,FRA,0.869
3325,France,2005,female,15-24 years,128,3877610,3.3,"2,196,126,103,718",38420,Millenials,FRA,0.869
3326,France,2005,male,5-14 years,21,3789200,0.55,"2,196,126,103,718",38420,Millenials,FRA,0.869
3327,France,2005,female,5-14 years,8,3610005,0.22,"2,196,126,103,718",38420,Millenials,FRA,0.869
3328,France,2006,male,75+ years,1272,1873693,67.89,"2,318,593,651,988",40097,Silent,FRA,0.874
3329,France,2006,male,35-54 years,3139,8448839,37.15,"2,318,593,651,988",40097,Boomers,FRA,0.874
3330,France,2006,male,55-74 years,1875,5745824,32.63,"2,318,593,651,988",40097,Silent,FRA,0.874
3331,France,2006,male,25-34 years,887,3953119,22.44,"2,318,593,651,988",40097,Generation X,FRA,0.874
3332,France,2006,female,75+ years,451,3282478,13.74,"2,318,593,651,988",40097,Silent,FRA,0.874
3333,France,2006,female,55-74 years,862,6363131,13.55,"2,318,593,651,988",40097,Silent,FRA,0.874
3334,France,2006,female,35-54 years,1130,8713240,12.97,"2,318,593,651,988",40097,Boomers,FRA,0.874
3335,France,2006,male,15-24 years,398,4014107,9.92,"2,318,593,651,988",40097,Millenials,FRA,0.874
3336,France,2006,female,25-34 years,255,3997748,6.38,"2,318,593,651,988",40097,Generation X,FRA,0.874
3337,France,2006,female,15-24 years,124,3915675,3.17,"2,318,593,651,988",40097,Millenials,FRA,0.874
3338,France,2006,male,5-14 years,22,3850817,0.57,"2,318,593,651,988",40097,Millenials,FRA,0.874
3339,France,2006,female,5-14 years,8,3665776,0.22,"2,318,593,651,988",40097,Millenials,FRA,0.874
3340,France,2007,male,75+ years,1315,1932659,68.04,"2,657,213,249,384",45682,Silent,FRA,0.876
3341,France,2007,male,35-54 years,3072,8475997,36.24,"2,657,213,249,384",45682,Boomers,FRA,0.876
3342,France,2007,male,55-74 years,1776,5859657,30.31,"2,657,213,249,384",45682,Silent,FRA,0.876
3343,France,2007,male,25-34 years,843,3926679,21.47,"2,657,213,249,384",45682,Generation X,FRA,0.876
3344,France,2007,female,75+ years,461,3367365,13.69,"2,657,213,249,384",45682,Silent,FRA,0.876
3345,France,2007,female,55-74 years,832,6461012,12.88,"2,657,213,249,384",45682,Silent,FRA,0.876
3346,France,2007,female,35-54 years,1091,8736539,12.49,"2,657,213,249,384",45682,Boomers,FRA,0.876
3347,France,2007,male,15-24 years,397,3998872,9.93,"2,657,213,249,384",45682,Millenials,FRA,0.876
3348,France,2007,female,25-34 years,204,3971637,5.14,"2,657,213,249,384",45682,Generation X,FRA,0.876
3349,France,2007,female,15-24 years,114,3893480,2.93,"2,657,213,249,384",45682,Millenials,FRA,0.876
3350,France,2007,male,5-14 years,16,3864992,0.41,"2,657,213,249,384",45682,Generation Z,FRA,0.876
3351,France,2007,female,5-14 years,6,3678122,0.16,"2,657,213,249,384",45682,Generation Z,FRA,0.876
3352,France,2008,male,75+ years,1346,1985275,67.8,"2,918,382,891,460",49901,Silent,FRA,0.878
3353,France,2008,male,35-54 years,3036,8513565,35.66,"2,918,382,891,460",49901,Boomers,FRA,0.878
3354,France,2008,male,55-74 years,1952,5974431,32.67,"2,918,382,891,460",49901,Silent,FRA,0.878
3355,France,2008,male,25-34 years,843,3876451,21.75,"2,918,382,891,460",49901,Generation X,FRA,0.878
3356,France,2008,female,75+ years,461,3430254,13.44,"2,918,382,891,460",49901,Silent,FRA,0.878
3357,France,2008,female,55-74 years,843,6570343,12.83,"2,918,382,891,460",49901,Silent,FRA,0.878
3358,France,2008,female,35-54 years,1105,8762552,12.61,"2,918,382,891,460",49901,Boomers,FRA,0.878
3359,France,2008,male,15-24 years,422,3971604,10.63,"2,918,382,891,460",49901,Millenials,FRA,0.878
3360,France,2008,female,25-34 years,211,3934713,5.36,"2,918,382,891,460",49901,Generation X,FRA,0.878
3361,France,2008,female,15-24 years,108,3865331,2.79,"2,918,382,891,460",49901,Millenials,FRA,0.878
3362,France,2008,male,5-14 years,20,3893417,0.51,"2,918,382,891,460",49901,Generation Z,FRA,0.878
3363,France,2008,female,5-14 years,6,3705031,0.16,"2,918,382,891,460",49901,Generation Z,FRA,0.878
3364,France,2009,male,75+ years,1351,2035007,66.39,"2,690,222,283,968",45775,Silent,FRA,0.878
3365,France,2009,male,35-54 years,3124,8526689,36.64,"2,690,222,283,968",45775,Boomers,FRA,0.878
3366,France,2009,male,55-74 years,2033,6081994,33.43,"2,690,222,283,968",45775,Silent,FRA,0.878
